Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
0	-1483.427	-1580.077	96.65001	0.5710889	0.41913	0.58087	4.728767
6	-1486.649	-1583.317	96.66813	0.5529657	0.44048	0.55952	4.728767
12	-1484.671	-1582.083	97.41223	0.947987	0.549417	0.450583	4.086181
18	-1479.101	-1575.178	96.07646	0.7110859	0.487134	0.512866	4.970464
24	-1482.089	-1578.93	96.84093	0.518386	0.461296	0.538704	4.651407
30	-1487.12	-1583.774	96.65339	0.7059295	0.479589	0.520411	4.651407
36	-1485.157	-1581.948	96.79154	0.5677797	0.41795	0.58205	4.651407
42	-1488.007	-1585.535	97.52878	1.020858	0.453457	0.546543	3.978059
48	-1483.178	-1579.743	96.56527	0.6480974	0.366802	0.633198	4.733086
54	-1487.855	-1584.179	96.32319	0.5788314	0.457162	0.542838	4.906778
60	-1478.696	-1574.553	95.8575	0.6378744	0.475521	0.524479	5.132602
66	-1478.763	-1574.496	95.73279	0.679335	0.475521	0.524479	5.178694
72	-1488.447	-1585.43	96.98313	0.7998286	0.420791	0.579209	4.413315
78	-1487.694	-1583.048	95.3544	0.6068806	0.50922	0.49078	5.427592
84	-1485.146	-1581.328	96.18231	0.923754	0.494935	0.505065	4.79303
90	-1487.992	-1583.297	95.30436	0.7739739	0.477562	0.522438	5.363085
96	-1489.803	-1585.958	96.15436	0.7113288	0.488173	0.511827	4.927003
102	-1489.351	-1585.252	95.90142	0.7625942	0.52559	0.47441	5.039088
108	-1480.281	-1576.187	95.90572	0.7532581	0.52559	0.47441	5.041885
114	-1470.074	-1564.918	94.84366	0.5642659	0.447534	0.552466	5.731507
120	-1471.408	-1567.625	96.21737	0.5243171	0.451333	0.548667	4.995952
126	-1474.388	-1570.505	96.11779	0.5501989	0.451333	0.548667	5.036878
132	-1471.876	-1567.904	96.0282	0.6397963	0.506467	0.493533	5.036878
138	-1473.984	-1570.05	96.06546	0.7735402	0.405165	0.594835	4.941849
144	-1485.156	-1580.705	95.54984	0.7376659	0.442199	0.557801	5.247618
150	-1484.555	-1580.185	95.63008	0.6574207	0.356282	0.643718	5.247618
156	-1486.361	-1581.017	94.65647	0.2457881	0.431716	0.568284	6.007889
162	-1482.393	-1577.319	94.92674	0.5468757	0.606863	0.393137	5.695515
168	-1477.635	-1573.412	95.77735	0.4898493	0.514113	0.485887	5.258836
174	-1474.449	-1571.368	96.91904	0.8717396	0.39655	0.60345	4.408907
180	-1481.781	-1575.917	94.13615	0.4001712	0.431966	0.568034	6.207173
186	-1476.314	-1572.016	95.70197	0.4383128	0.429569	0.570431	5.328913
192	-1483.656	-1579.315	95.65895	0.4813316	0.415619	0.584381	5.328913
198	-1476.704	-1572.265	95.56075	0.2617082	0.415619	0.584381	5.50399
204	-1479.512	-1574.924	95.41124	0.4112153	0.574486	0.425514	5.50399
210	-1483.474	-1579.156	95.68213	0.4074196	0.375383	0.624617	5.356897
216	-1474.812	-1572.4	97.58764	0.6727495	0.426252	0.573748	4.142997
222	-1479.733	-1578.499	98.76591	0.845039	0.496374	0.503626	3.363496
228	-1481.682	-1577.881	96.19962	0.5092878	0.563667	0.436333	5.014159
234	-1478.788	-1574.419	95.63051	0.5455479	0.371851	0.628149	5.30917
240	-1486.975	-1582.474	95.49937	0.2826348	0.342077	0.657923	5.526234
246	-1486.24	-1581.583	95.34315	0.4388519	0.47804	0.52196	5.526234
252	-1481.491	-1576.766	95.2751	0.5068994	0.47804	0.52196	5.526234
258	-1486.059	-1581.427	95.36748	0.4145243	0.35084	0.64916	5.526234
264	-1486.671	-1582.977	96.3059	0.6727837	0.526291	0.473709	4.864079
270	-1490.099	-1588.105	98.00578	0.9733018	0.589007	0.410993	3.731324
276	-1482.175	-1581.162	98.98713	1.059178	0.385576	0.614424	3.105993
282	-1484.701	-1583.157	98.45569	1.123577	0.502054	0.497946	3.382098
288	-1476.975	-1574.36	97.38479	0.8884431	0.422217	0.577783	4.13569
294	-1481.663	-1578.421	96.75831	0.7693192	0.469445	0.530555	4.556998
300	-1476.816	-1573.514	96.69723	0.653463	0.491832	0.508168	4.65624
306	-1474.382	-1571.677	97.29501	0.8063591	0.500262	0.499738	4.233289
312	-1476.805	-1574.703	97.89816	1.040841	0.470152	0.529848	3.754451
318	-1477.109	-1575.708	98.59983	0.8713338	0.519324	0.480676	3.445421
324	-1483.368	-1579.348	95.9799	0.2419402	0.54415	0.45585	5.283892
330	-1485.994	-1582.258	96.26457	0.5831015	0.420916	0.579084	4.937028
336	-1483.837	-1581.468	97.63031	0.65236	0.478327	0.521673	4.130322
342	-1482.222	-1577.959	95.73763	0.4792007	0.478327	0.521673	5.286662
348	-1483.898	-1581.032	97.1339	0.5717944	0.502164	0.497836	4.456857
354	-1479.246	-1578.595	99.34851	1.102137	0.458147	0.541853	2.863111
360	-1487.163	-1587.634	100.4709	1.149046	0.559776	0.440224	2.130749
366	-1481.5	-1580.725	99.22502	1.101346	0.503826	0.496174	2.938195
372	-1483.044	-1583.034	99.99072	1.201008	0.547756	0.452244	2.405493
378	-1484.137	-1583.918	99.78061	1.190565	0.52379	0.47621	2.543704
384	-1489.07	-1588.655	99.58531	1.061491	0.551721	0.448279	2.743744
390	-1488.41	-1588.18	99.76972	1.187002	0.585738	0.414262	2.552699
396	-1489.969	-1587.72	97.75148	0.8896513	0.41705	0.58295	3.925688
402	-1499.913	-1598.04	98.12699	1.055432	0.39257	0.60743	3.613628
408	-1500.242	-1598.895	98.65324	1.035453	0.490595	0.509405	3.317783
414	-1494.884	-1590.291	95.40644	0.7135553	0.486099	0.513901	5.340108
420	-1482.159	-1578.468	96.30873	0.6307447	0.35922	0.64078	4.885921
426	-1482.995	-1579.153	96.15779	0.7816932	0.579415	0.420585	4.885921
432	-1488.132	-1581.763	93.63148	0.5984032	0.577157	0.422843	6.373625
